person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27,54000,MORTGAGE,6.0,VENTURE,C,10000,14.27,1,0.19,N,10
27,80000,MORTGAGE,11.0,PERSONAL,A,16000,6.91,0,0.2,N,5
32,30000,RENT,3.0,MEDICAL,D,3600,14.11,1,0.12,Y,9
30,29000,RENT,2.0,PERSONAL,D,6000,15.58,1,0.21,Y,8
49,75000,MORTGAGE,21.0,DEBTCONSOLIDATION,D,15600,17.27,1,0.21,N,11
30,79820,RENT,4.0,EDUCATION,C,14400,13.49,0,0.18,N,6
28,110244,MORTGAGE,3.0,HOMEIMPROVEMENT,D,18000,12.17,0,0.16,N,10
32,39500,RENT,12.0,DEBTCONSOLIDATION,C,20000,13.11,1,0.51,N,5
33,96053,RENT,3.0,MEDICAL,E,12000,15.68,1,0.11,N,6
29,32400,MORTGAGE,0.0,DEBTCONSOLIDATION,C,4000,12.98,0,0.12,Y,6
41,125000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,13.11,0,0.16,Y,13
27,34000,RENT,0.0,PERSONAL,D,10000,15.37,1,0.29,Y,5
29,42000,RENT,0.0,PERSONAL,B,13750,11.36,1,0.33,N,8
21,30000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,13250,13.99,1,0.44,N,3
21,50000,MORTGAGE,5.0,VENTURE,A,3500,6.03,0,0.07,N,4
23,48500,MORTGAGE,8.0,PERSONAL,B,6000,10.25,0,0.12,N,2
26,46000,RENT,2.0,DEBTCONSOLIDATION,D,25000,11.86,1,0.54,N,4
37,60000,RENT,4.0,MEDICAL,B,14400,10.62,0,0.24,N,15
26,45000,RENT,10.0,DEBTCONSOLIDATION,A,15000,7.29,1,0.33,N,4
30,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12800,,0,0.18,N,7
26,41000,RENT,1.0,DEBTCONSOLIDATION,A,6600,8.0,0,0.16,N,2
24,54000,RENT,1.0,PERSONAL,E,20000,17.04,1,0.37,Y,3
29,70000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4200,10.99,0,0.06,N,9
23,40000,RENT,6.0,VENTURE,B,15000,11.71,1,0.38,N,4
27,85000,MORTGAGE,11.0,EDUCATION,A,12000,6.62,0,0.14,N,10
23,70000,RENT,2.0,VENTURE,B,11500,11.86,0,0.16,N,3
26,92652,RENT,4.0,VENTURE,C,10000,13.23,0,0.11,Y,2
28,31000,RENT,7.0,MEDICAL,D,3600,14.11,1,0.12,Y,8
24,40000,RENT,5.0,EDUCATION,B,8000,9.88,1,0.2,N,2
31,20000,RENT,0.0,MEDICAL,C,5000,13.8,0,0.25,N,5
40,54000,RENT,5.0,EDUCATION,D,3000,16.89,1,0.06,N,15
30,40000,RENT,8.0,VENTURE,A,2500,5.79,0,0.06,N,10
26,132500,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12000,12.69,0,0.09,N,3
28,604000,MORTGAGE,12.0,PERSONAL,B,25000,9.01,1,0.04,N,9
25,31000,RENT,1.0,HOMEIMPROVEMENT,B,3000,,1,0.1,N,4
23,140000,OWN,6.0,EDUCATION,C,16400,15.96,0,0.12,Y,3
23,35976,RENT,3.0,VENTURE,B,15000,10.25,1,0.42,N,3
33,44784,RENT,2.0,EDUCATION,D,10000,,1,0.22,N,6
23,33359,RENT,2.0,EDUCATION,A,9000,,1,0.27,N,4
24,82000,OTHER,2.0,PERSONAL,A,14700,9.63,0,0.18,N,3
36,135000,RENT,0.0,DEBTCONSOLIDATION,C,24250,12.87,0,0.18,Y,15
32,59000,RENT,1.0,PERSONAL,D,8000,14.96,1,0.14,Y,10
22,16800,RENT,2.0,DEBTCONSOLIDATION,C,4000,14.27,1,0.24,N,4
25,49000,MORTGAGE,1.0,EDUCATION,C,7000,,1,0.14,N,4
30,55536,MORTGAGE,14.0,DEBTCONSOLIDATION,C,1000,,0,0.02,N,9
32,75000,RENT,6.0,HOMEIMPROVEMENT,B,15000,8.88,1,0.2,N,9
27,50000,MORTGAGE,8.0,MEDICAL,D,8400,,1,0.17,N,7
23,33000,RENT,5.0,DEBTCONSOLIDATION,D,4800,14.54,1,0.15,Y,3
29,49000,RENT,3.0,PERSONAL,C,6000,13.99,1,0.12,N,6
30,54000,MORTGAGE,3.0,MEDICAL,D,15250,14.42,1,0.28,Y,8
22,24000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,10.99,0,0.21,N,4
26,36000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,5000,12.29,1,0.14,Y,3
27,84000,RENT,7.0,MEDICAL,C,12000,13.16,0,0.14,N,5
25,53004,MORTGAGE,3.0,VENTURE,A,4800,5.42,0,0.09,N,2
22,67440,MORTGAGE,6.0,EDUCATION,B,5500,10.25,0,0.08,N,4
26,170000,MORTGAGE,0.0,VENTURE,B,20000,10.37,0,0.12,N,4
29,68004,RENT,2.0,EDUCATION,C,2500,12.99,0,0.04,Y,9
29,136000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,7775,14.96,1,0.06,Y,5
24,25344,MORTGAGE,5.0,MEDICAL,D,4000,16.49,1,0.16,N,3
27,56500,RENT,2.0,HOMEIMPROVEMENT,D,14000,13.87,1,0.25,N,8
22,96000,RENT,4.0,EDUCATION,B,3150,6.0,0,0.03,N,2
31,15000,RENT,,EDUCATION,A,5000,,1,0.33,N,10
27,65000,RENT,8.0,EDUCATION,A,8800,6.03,0,0.14,N,9
33,135000,OWN,0.0,PERSONAL,A,6275,6.91,0,0.05,N,7
35,44004,MORTGAGE,7.0,MEDICAL,B,10000,11.36,1,0.23,N,7
27,24000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.29,1,0.33,N,7
28,25200,RENT,2.0,EDUCATION,B,3700,9.62,0,0.15,N,8
41,32496,RENT,4.0,EDUCATION,B,2000,10.99,1,0.06,N,12
25,50160,RENT,0.0,DEBTCONSOLIDATION,D,3000,14.42,1,0.06,N,2
24,65000,OWN,8.0,VENTURE,A,12000,6.17,0,0.18,N,4
22,150000,MORTGAGE,6.0,MEDICAL,C,9500,12.87,0,0.06,Y,4
24,30000,RENT,1.0,VENTURE,C,9500,13.92,1,0.32,N,2
56,70000,MORTGAGE,7.0,PERSONAL,B,15000,10.38,0,0.21,N,24
23,45000,RENT,7.0,PERSONAL,C,15000,12.84,1,0.33,N,3
23,20000,RENT,0.0,VENTURE,E,3200,16.0,1,0.16,N,2
27,54400,MORTGAGE,11.0,MEDICAL,D,11000,15.33,1,0.17,Y,10
30,66996,RENT,0.0,EDUCATION,C,14000,12.84,0,0.21,N,8
22,45004,RENT,1.0,PERSONAL,C,9000,14.35,0,0.2,Y,4
26,58000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.25,1,0.34,N,2
25,62000,OWN,7.0,VENTURE,C,3500,13.57,0,0.06,N,4
29,84000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,8000,14.96,1,0.1,N,5
33,22356,RENT,2.0,MEDICAL,A,6000,7.9,0,0.27,N,8
26,25000,RENT,4.0,MEDICAL,D,6500,14.09,1,0.26,Y,2
22,32400,RENT,6.0,EDUCATION,A,8000,7.9,0,0.25,N,2
22,30000,RENT,2.0,DEBTCONSOLIDATION,C,15000,11.66,1,0.5,Y,3
24,16800,RENT,1.0,EDUCATION,C,5000,14.22,1,0.3,Y,4
27,24000,RENT,0.0,PERSONAL,B,2800,10.95,0,0.12,N,10
21,32000,RENT,3.0,VENTURE,B,7000,11.49,0,0.22,N,2
24,33600,OWN,8.0,VENTURE,A,2500,6.39,0,0.07,N,3
22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3
24,30000,RENT,0.0,MEDICAL,B,8850,,0,0.29,N,4
21,61464,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4000,,1,0.07,Y,2
25,25000,RENT,1.0,EDUCATION,C,5200,12.53,0,0.21,Y,3
33,240000,OWN,15.0,PERSONAL,C,15000,13.16,0,0.06,Y,10
27,150000,RENT,1.0,EDUCATION,B,25000,11.36,0,0.17,N,6
23,39996,RENT,2.0,EDUCATION,B,18000,9.25,1,0.45,N,4
28,20000,RENT,2.0,MEDICAL,B,8500,8.88,1,0.42,N,10
25,18000,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.51,1,0.11,N,4
22,27000,MORTGAGE,1.0,EDUCATION,B,12000,,1,0.44,N,3
29,40000,RENT,2.0,DEBTCONSOLIDATION,B,6000,11.14,0,0.15,N,6
26,51000,RENT,5.0,PERSONAL,A,5600,7.49,0,0.11,N,2
24,22680,RENT,9.0,DEBTCONSOLIDATION,B,7000,10.62,1,0.31,N,3
27,75000,MORTGAGE,0.0,EDUCATION,A,4200,9.32,0,0.06,N,8
21,45000,RENT,4.0,MEDICAL,A,4000,7.9,0,0.09,N,3
28,87000,RENT,7.0,VENTURE,B,6400,10.39,0,0.07,N,6
30,135000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,32000,7.9,0,0.24,N,9
26,34200,RENT,2.0,HOMEIMPROVEMENT,D,6400,17.49,1,0.19,Y,3
24,25000,RENT,2.0,DEBTCONSOLIDATION,A,5000,8.94,1,0.2,N,2
25,60000,RENT,2.0,HOMEIMPROVEMENT,C,10000,12.09,0,0.17,N,2
28,105000,RENT,0.0,VENTURE,E,20000,,1,0.19,N,7
27,63000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4400,5.99,0,0.07,N,8
27,45600,MORTGAGE,6.0,DEBTCONSOLIDATION,A,3000,6.99,0,0.07,N,5
28,288000,MORTGAGE,12.0,VENTURE,G,18000,22.48,1,0.06,Y,9
23,48996,RENT,2.0,MEDICAL,D,15000,15.99,1,0.31,N,4
49,45000,RENT,2.0,DEBTCONSOLIDATION,C,15000,13.49,1,0.33,N,12
41,31000,RENT,5.0,MEDICAL,E,3700,16.32,1,0.12,N,17
34,160000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,23000,6.91,0,0.14,N,10
27,81193,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.71,0,0.15,N,6
22,57000,MORTGAGE,5.0,PERSONAL,B,7500,10.25,0,0.13,N,2
24,30000,RENT,1.0,VENTURE,A,3600,8.49,0,0.12,N,3
28,64000,OTHER,11.0,PERSONAL,A,15000,9.63,1,0.23,N,10
22,60000,OTHER,6.0,VENTURE,D,8000,16.0,0,0.13,N,2
31,12252,RENT,15.0,PERSONAL,C,2400,,1,0.2,Y,10
23,69996,MORTGAGE,7.0,PERSONAL,C,15000,13.47,0,0.21,Y,4
28,49000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,19750,15.58,1,0.4,Y,9
24,60000,MORTGAGE,,VENTURE,A,12000,7.9,0,0.2,N,3
22,81400,MORTGAGE,4.0,MEDICAL,B,8500,,0,0.1,N,2
22,18000,OWN,2.0,MEDICAL,C,4000,,1,0.22,N,2
22,86000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.94,0,0.12,N,4
27,87360,RENT,1.0,DEBTCONSOLIDATION,C,7500,12.54,0,0.09,Y,8
29,70000,MORTGAGE,13.0,MEDICAL,A,10000,6.99,0,0.14,N,10
29,32400,RENT,,MEDICAL,A,5000,8.9,0,0.15,N,8
40,28800,RENT,2.0,MEDICAL,B,4000,10.74,0,0.14,N,15
33,48000,RENT,4.0,DEBTCONSOLIDATION,B,3600,11.99,0,0.07,N,10
26,56100,MORTGAGE,10.0,MEDICAL,D,16000,,1,0.24,Y,2
25,32000,RENT,2.0,MEDICAL,E,1000,19.03,1,0.03,N,4
25,35000,RENT,0.0,DEBTCONSOLIDATION,A,13750,7.51,1,0.39,N,4
24,78000,RENT,1.0,VENTURE,F,18500,15.33,1,0.24,N,2
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4
24,55000,RENT,1.0,HOMEIMPROVEMENT,B,7500,12.53,0,0.14,N,2
31,30000,RENT,2.0,DEBTCONSOLIDATION,A,10000,8.63,1,0.33,N,5
23,61000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,18000,12.09,1,0.3,Y,3
24,34000,RENT,0.0,VENTURE,D,14000,14.61,1,0.41,Y,2
25,44000,RENT,1.0,MEDICAL,D,8000,12.92,1,0.18,N,4
30,25536,RENT,,MEDICAL,C,12000,14.79,1,0.47,Y,10
24,52559,RENT,9.0,HOMEIMPROVEMENT,B,20000,,1,0.38,N,3
25,34000,MORTGAGE,1.0,EDUCATION,B,10000,11.26,0,0.29,N,3
34,57000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,2600,5.99,1,0.05,N,7
28,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,5000,12.99,0,0.06,Y,7
28,10800,RENT,0.0,DEBTCONSOLIDATION,B,4200,11.83,1,0.39,N,5
29,56000,MORTGAGE,4.0,MEDICAL,B,8000,11.49,1,0.14,N,5
29,70500,RENT,5.0,PERSONAL,A,35000,8.9,1,0.5,N,6
23,74800,MORTGAGE,4.0,MEDICAL,C,8400,14.65,1,0.1,N,4
27,258000,RENT,11.0,EDUCATION,E,35000,18.64,1,0.14,N,10
23,44004,OWN,7.0,EDUCATION,A,17000,6.62,0,0.39,N,2
22,74004,MORTGAGE,6.0,EDUCATION,A,12000,,0,0.16,N,4
39,86000,RENT,19.0,HOMEIMPROVEMENT,D,6000,14.84,0,0.07,Y,13
28,27000,OWN,7.0,PERSONAL,B,2400,10.99,0,0.09,N,5
29,74000,RENT,2.0,DEBTCONSOLIDATION,D,30750,,1,0.42,N,6
26,17280,RENT,0.0,HOMEIMPROVEMENT,C,3000,,1,0.17,N,4
28,89250,RENT,0.0,MEDICAL,E,20000,,1,0.19,N,8
22,60000,MORTGAGE,6.0,VENTURE,D,24250,15.31,0,0.4,Y,2
23,24216,RENT,1.0,EDUCATION,D,3600,16.49,1,0.15,N,3
60,150000,MORTGAGE,1.0,PERSONAL,A,10000,5.79,0,0.07,N,18
25,55000,RENT,2.0,EDUCATION,C,18000,12.84,1,0.33,N,2
32,128000,RENT,11.0,VENTURE,C,10000,13.85,1,0.08,Y,5
27,59000,RENT,3.0,PERSONAL,B,18000,12.18,1,0.31,N,9
24,128000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,18000,17.27,1,0.14,Y,2
25,35000,RENT,5.0,VENTURE,B,2000,9.91,0,0.06,N,4
25,100000,MORTGAGE,0.0,EDUCATION,A,15000,6.03,0,0.15,N,3
31,54050,RENT,8.0,EDUCATION,B,12000,10.99,0,0.22,N,9
24,24000,RENT,0.0,VENTURE,B,4000,12.21,0,0.17,N,2
24,70000,OTHER,4.0,PERSONAL,A,9000,9.63,0,0.13,N,4
37,52000,RENT,0.0,VENTURE,C,14000,13.16,0,0.27,Y,15
27,42996,RENT,11.0,MEDICAL,C,7500,11.91,1,0.17,N,7
29,43738,RENT,1.0,MEDICAL,A,14000,7.88,1,0.32,N,6
34,113900,MORTGAGE,5.0,MEDICAL,E,35000,18.64,1,0.26,N,10
61,51000,RENT,2.0,MEDICAL,D,20000,14.09,1,0.39,N,21
24,100800,MORTGAGE,8.0,MEDICAL,B,10800,10.75,0,0.11,N,4
23,30000,RENT,6.0,VENTURE,B,19750,11.14,1,0.66,N,4
24,34900,RENT,3.0,VENTURE,B,5000,11.49,0,0.14,N,3
27,47544,RENT,11.0,DEBTCONSOLIDATION,A,2500,7.88,0,0.05,N,5
22,25000,RENT,3.0,DEBTCONSOLIDATION,D,1000,15.95,1,0.04,N,2
22,21000,RENT,4.0,EDUCATION,C,10000,13.72,1,0.48,Y,2
30,43800,MORTGAGE,,DEBTCONSOLIDATION,D,13200,16.29,1,0.3,N,9
21,17000,RENT,0.0,DEBTCONSOLIDATION,E,1500,18.64,1,0.09,N,2
23,32000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,2500,12.8,1,0.08,Y,3
25,115000,MORTGAGE,9.0,MEDICAL,C,19000,13.49,0,0.17,Y,3
27,41000,RENT,0.0,MEDICAL,B,15000,11.48,1,0.37,N,8
30,45000,RENT,4.0,VENTURE,D,10000,13.36,0,0.22,N,9
29,72000,RENT,4.0,EDUCATION,A,24000,7.66,1,0.33,N,6
21,13200,OWN,0.0,VENTURE,C,4500,12.98,1,0.34,N,4
30,36400,RENT,2.0,MEDICAL,B,12000,10.65,1,0.33,N,9
25,54000,RENT,1.0,HOMEIMPROVEMENT,B,8000,11.49,1,0.15,N,4
22,58000,RENT,2.0,PERSONAL,A,6000,6.92,0,0.1,N,4
26,82000,MORTGAGE,1.0,VENTURE,C,5000,13.47,0,0.06,Y,2
24,22392,RENT,,MEDICAL,B,4650,9.99,0,0.21,N,4
29,91080,MORTGAGE,4.0,HOMEIMPROVEMENT,D,15600,15.7,0,0.17,N,9
22,66960,RENT,1.0,VENTURE,A,23400,7.49,1,0.35,N,2
23,25000,RENT,3.0,MEDICAL,B,5600,11.11,0,0.22,N,4
22,36021,RENT,0.0,VENTURE,B,15000,,1,0.42,N,3
27,55512,RENT,11.0,MEDICAL,C,4200,14.26,1,0.08,Y,8
29,148716,RENT,4.0,PERSONAL,C,24250,13.23,0,0.16,Y,9
36,52000,MORTGAGE,20.0,VENTURE,A,8325,,0,0.16,N,17
21,30000,RENT,5.0,EDUCATION,A,12000,5.79,1,0.4,N,2
28,90522,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,6.91,0,0.13,N,9
26,62900,RENT,2.0,MEDICAL,C,20000,13.85,1,0.27,N,3
36,24000,RENT,20.0,DEBTCONSOLIDATION,B,10000,11.86,1,0.42,N,15
33,48000,MORTGAGE,7.0,PERSONAL,B,7000,12.42,1,0.15,N,5
28,47881,RENT,12.0,DEBTCONSOLIDATION,B,15000,,1,0.31,N,7
24,134300,MORTGAGE,2.0,MEDICAL,E,12000,16.45,1,0.08,N,2
25,26000,RENT,4.0,MEDICAL,C,8000,12.87,1,0.31,N,4
23,78000,MORTGAGE,7.0,EDUCATION,A,6150,7.88,0,0.08,N,2
24,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,12000,6.92,0,0.16,N,4
23,42000,RENT,7.0,VENTURE,B,15000,11.83,1,0.36,N,4
30,120000,MORTGAGE,13.0,EDUCATION,B,15000,,0,0.13,N,8
21,29000,RENT,5.0,DEBTCONSOLIDATION,B,11325,9.91,1,0.39,N,3
25,30000,RENT,1.0,EDUCATION,A,9950,8.49,1,0.33,N,4
24,38400,MORTGAGE,7.0,MEDICAL,C,15000,15.23,0,0.39,N,2
24,100000,RENT,5.0,HOMEIMPROVEMENT,B,16000,11.12,0,0.16,N,3
25,96000,RENT,0.0,HOMEIMPROVEMENT,A,6000,6.99,0,0.06,N,4
21,12120,RENT,0.0,DEBTCONSOLIDATION,A,3600,8.32,1,0.3,N,2
30,75600,RENT,0.0,PERSONAL,B,25000,9.99,1,0.33,N,8
27,49000,MORTGAGE,0.0,PERSONAL,B,15000,9.76,1,0.31,N,7
22,52000,RENT,2.0,EDUCATION,B,25000,11.11,1,0.48,N,4
23,69360,MORTGAGE,,MEDICAL,B,9600,,1,0.12,N,4
23,44000,OWN,7.0,VENTURE,C,5000,13.23,0,0.11,N,2
26,54000,RENT,2.0,HOMEIMPROVEMENT,D,2400,14.09,1,0.04,N,2
36,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,13000,14.11,1,0.22,Y,14
34,106000,RENT,3.0,EDUCATION,B,3000,11.12,0,0.03,N,7
42,36000,RENT,8.0,MEDICAL,C,13000,12.73,1,0.36,Y,16
31,78100,RENT,4.0,MEDICAL,A,2425,5.42,0,0.03,N,10
27,70000,MORTGAGE,11.0,PERSONAL,A,3000,5.42,0,0.04,N,7
25,13296,RENT,,HOMEIMPROVEMENT,B,4950,9.63,1,0.37,N,3
24,31000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,5.42,0,0.26,N,4
29,34999,RENT,2.0,MEDICAL,B,12000,11.58,1,0.34,N,10
42,32004,RENT,1.0,DEBTCONSOLIDATION,A,2500,7.49,1,0.08,N,17
32,78000,RENT,0.0,VENTURE,C,13000,12.87,0,0.17,Y,10
23,78000,RENT,0.0,HOMEIMPROVEMENT,F,20000,18.25,1,0.26,Y,2
33,89004,RENT,2.0,PERSONAL,F,20000,17.58,1,0.22,Y,6
23,72250,RENT,7.0,MEDICAL,B,30000,10.65,1,0.35,N,2
33,114000,MORTGAGE,0.0,EDUCATION,D,16000,16.77,0,0.14,N,5
31,57800,RENT,2.0,MEDICAL,E,25000,17.19,1,0.37,N,8
25,74000,RENT,0.0,VENTURE,D,12000,14.11,1,0.16,Y,2
30,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,16000,,0,0.29,N,6
22,36000,MORTGAGE,4.0,MEDICAL,B,12000,11.71,0,0.33,N,2
24,52000,OWN,4.0,DEBTCONSOLIDATION,D,7000,14.09,0,0.13,Y,4
31,84000,MORTGAGE,3.0,HOMEIMPROVEMENT,G,25000,17.34,1,0.3,Y,5
52,50000,RENT,0.0,MEDICAL,D,18000,14.59,1,0.36,Y,25
23,47500,RENT,5.0,MEDICAL,C,17500,13.61,1,0.37,N,4
30,32918,RENT,5.0,DEBTCONSOLIDATION,D,8000,14.59,1,0.24,Y,8
40,13273,RENT,3.0,DEBTCONSOLIDATION,B,3850,9.99,1,0.29,N,12
25,50000,RENT,4.0,EDUCATION,E,10000,16.82,0,0.2,Y,2
25,52000,RENT,4.0,VENTURE,D,6000,14.96,0,0.12,Y,2
26,20400,RENT,0.0,VENTURE,B,6000,9.99,0,0.29,N,2
34,60500,RENT,3.0,DEBTCONSOLIDATION,D,11200,15.62,1,0.19,Y,10
26,28944,OWN,10.0,EDUCATION,B,9000,,0,0.31,N,4
25,59000,MORTGAGE,9.0,EDUCATION,B,20000,11.36,1,0.34,N,2
30,14400,OWN,0.0,MEDICAL,D,5000,14.96,1,0.35,N,9
31,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000,14.26,1,0.26,N,9
26,55000,MORTGAGE,10.0,MEDICAL,A,3000,6.76,0,0.05,N,2
24,56000,RENT,3.0,EDUCATION,D,20000,14.61,1,0.36,Y,4
25,54000,RENT,1.0,PERSONAL,D,20000,15.65,1,0.37,Y,3
27,50000,RENT,3.0,MEDICAL,C,16000,,1,0.32,Y,5
25,42000,RENT,0.0,EDUCATION,E,7400,16.32,1,0.18,N,4
23,76800,MORTGAGE,0.0,EDUCATION,F,7200,20.89,1,0.09,N,2
24,90000,MORTGAGE,4.0,VENTURE,B,1700,10.75,0,0.02,N,3
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2
21,30000,RENT,3.0,MEDICAL,A,6000,8.94,0,0.2,N,2
27,65000,MORTGAGE,,VENTURE,A,6025,6.03,0,0.09,N,10
33,45180,MORTGAGE,0.0,VENTURE,A,7000,8.0,0,0.15,N,7
27,60000,RENT,11.0,VENTURE,B,20000,10.51,1,0.33,N,7
27,69500,MORTGAGE,11.0,MEDICAL,A,14750,7.49,0,0.21,N,9
22,63000,MORTGAGE,6.0,EDUCATION,A,4500,5.42,0,0.07,N,2
24,42000,RENT,1.0,HOMEIMPROVEMENT,D,2000,15.62,1,0.05,Y,2
25,45000,MORTGAGE,4.0,VENTURE,D,2000,15.62,0,0.04,Y,3
23,24000,MORTGAGE,5.0,MEDICAL,B,1375,11.11,1,0.06,N,3
22,15090,RENT,0.0,EDUCATION,A,7000,8.94,1,0.46,N,4
23,57500,RENT,5.0,EDUCATION,A,9000,6.91,0,0.16,N,2
24,42000,RENT,2.0,HOMEIMPROVEMENT,C,4000,12.73,1,0.1,Y,3
24,50000,RENT,8.0,MEDICAL,B,5000,9.25,0,0.1,N,3
28,112000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.13,N,7
27,75000,MORTGAGE,11.0,EDUCATION,E,21000,15.2,0,0.28,N,8
26,42000,RENT,1.0,VENTURE,D,1500,14.61,1,0.04,Y,3
24,78000,MORTGAGE,8.0,VENTURE,C,24000,15.96,1,0.31,N,4
26,58000,RENT,10.0,EDUCATION,C,9600,13.99,0,0.17,Y,4
22,26400,MORTGAGE,,PERSONAL,B,1000,,1,0.04,N,2
26,104550,MORTGAGE,6.0,MEDICAL,D,15000,15.33,1,0.12,N,3
33,32400,RENT,6.0,MEDICAL,D,2500,15.33,1,0.08,Y,10
73,39240,RENT,0.0,MEDICAL,B,1800,12.53,0,0.05,N,21
31,34800,RENT,7.0,DEBTCONSOLIDATION,C,11200,13.23,1,0.32,Y,7
42,78000,MORTGAGE,,DEBTCONSOLIDATION,A,7000,5.42,1,0.09,N,15
36,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8000,17.49,1,0.11,N,17
23,23000,RENT,3.0,EDUCATION,C,12700,14.27,1,0.55,Y,4
23,48000,RENT,1.0,DEBTCONSOLIDATION,A,10000,7.29,0,0.21,N,2
48,32500,RENT,0.0,VENTURE,D,2000,17.27,1,0.06,N,16
28,40000,RENT,2.0,MEDICAL,C,7500,,0,0.19,N,7
23,74000,RENT,3.0,MEDICAL,B,25000,10.36,1,0.34,N,2
22,33300,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5325,14.59,1,0.16,N,4
23,57000,RENT,0.0,EDUCATION,C,12000,,0,0.21,N,4
22,58170,RENT,1.0,EDUCATION,A,3000,9.07,1,0.05,N,2
24,52000,MORTGAGE,7.0,MEDICAL,C,5000,14.22,0,0.1,N,2
32,73000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.14,N,8
21,54000,RENT,0.0,VENTURE,D,1600,14.96,1,0.03,N,4
33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.37,N,6
23,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,2000,6.62,0,0.04,N,4
21,48000,OWN,5.0,VENTURE,B,15000,,0,0.31,N,2
26,34320,RENT,2.0,EDUCATION,A,9000,6.62,1,0.26,N,2
26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,N,3
21,31200,RENT,1.0,EDUCATION,D,6000,16.89,1,0.19,Y,4
35,44000,RENT,8.0,DEBTCONSOLIDATION,A,10000,6.54,0,0.23,N,6
26,42000,RENT,2.0,EDUCATION,C,4800,14.27,1,0.11,Y,2
41,28800,RENT,2.0,EDUCATION,C,1000,,0,0.03,N,13
24,52000,RENT,8.0,EDUCATION,C,8000,13.99,1,0.15,Y,2
23,44000,RENT,5.0,EDUCATION,C,8000,13.49,1,0.18,Y,2
22,32000,RENT,7.0,EDUCATION,C,14000,12.23,1,0.44,N,3
33,45000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,8000,16.49,1,0.18,Y,6
32,25000,RENT,1.0,MEDICAL,A,10000,8.49,1,0.4,N,10
23,66000,RENT,1.0,VENTURE,D,20000,14.11,1,0.3,N,3
29,54099,MORTGAGE,2.0,DEBTCONSOLIDATION,B,21000,9.96,0,0.39,N,6
22,18700,RENT,3.0,EDUCATION,A,3600,8.9,1,0.19,N,4
28,45000,RENT,0.0,EDUCATION,A,4000,,0,0.09,N,8
38,17760,OWN,,MEDICAL,C,2800,,1,0.16,N,16
23,52000,RENT,1.0,PERSONAL,A,5000,7.49,0,0.1,N,3
33,18996,RENT,5.0,DEBTCONSOLIDATION,D,3250,16.32,1,0.17,N,7
28,54600,MORTGAGE,13.0,EDUCATION,B,20000,11.89,1,0.37,N,5
22,42000,MORTGAGE,,DEBTCONSOLIDATION,A,3200,7.9,1,0.08,N,3
24,130000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.12,N,4
24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,N,3
